"□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바랍니다."
"□ 신고정보가 실시간 변경, 해제되어 제공시점에 따라 공개건수 및 내용이 상이할 수 있는 점 참고하시기 바랍니다."
"□ 본 자료는 계약일 기준입니다. (※ 7월 계약, 8월 신고건 → 7월 거래건으로  제공)"
"□ 통계자료 활용시에는 수치가 왜곡될 수 있으니 참고자료로만 활용하시기  바라며,  외부 공개시에는 반드시 신고일 기준으로 집계되는 공식통계를 이용하여 주시기 바랍니다."
""
"* 국토교통부 실거래가 공개시스템의 궁금하신 점이나 문의사항은 콜센터 1533-2949로 연락 주시기 바랍니다."
"□ 검색조건"
"계약일자 : 2024-12-04 ~ 2025-12-03"
"실거래구분 : 토지(매매)"
"주소구분 : 지번주소"
"시도 : 강원특별자치도"
"시군구 : 전체"
"읍면동 : 전체"
"면적 : 전체"
"금액선택 : 전체"
"NO","시군구","번지","지목","용도지역","도로조건","계약년월","계약일","계약면적","거래금액(만원)","지분구분","해제사유발생일","거래유형","중개사소재지"
"6420","강원특별자치도 강릉시 성산면 산북리","산1**","임야","계획관리지역","-","202508","28","2797.00","3,026","","-","직거래","-"
"6421","강원특별자치도 인제군 남면 신월리","3*","전","생산관리지역","8m미만","202508","28","5334.00","16,000","","-","직거래","-"
"6422","강원특별자치도 평창군 평창읍 대상리","2**","전","보전관리지역","-","202508","28","872.00","4,530","","-","중개거래","강원 평창군"
"6423","강원특별자치도 영월군 북면 마차리","4**","임야","계획관리지역","12m미만","202508","28","732.00","373","","-","직거래","-"
"6424","강원특별자치도 영월군 한반도면 광전리","9**","도로","계획관리지역","12m미만","202508","28","300.00","2,300","","-","직거래","-"
"6425","강원특별자치도 평창군 평창읍 대상리","2**","전","보전관리지역","8m미만","202508","28","1414.00","7,400","","-","중개거래","강원 평창군"
"6426","강원특별자치도 영월군 한반도면 광전리","9**","전","계획관리지역","-","202508","28","275.00","2,108","","-","직거래","-"
"6427","강원특별자치도 영월군 상동읍 내덕리","2**","대","계획관리지역","8m미만","202508","28","317.00","2,700","","-","직거래","-"
"6428","강원특별자치도 화천군 사내면 용담리","6**","전","계획관리지역","8m미만","202508","28","653.46","1,976","지분","-","직거래","-"
"6429","강원특별자치도 영월군 영월읍 흥월리","3**","전","계획관리지역","8m미만","202508","28","1094.00","6,542","","-","직거래","-"
"6430","강원특별자치도 화천군 간동면 구만리","1***","답","생산관리지역","8m미만","202508","28","893.00","5,997","지분","-","중개거래","경기 광명시"
"6431","강원특별자치도 인제군 남면 관대리","7**","대","용도미지정","-","202508","28","55.00","200","지분","-","직거래","-"
"6432","강원특별자치도 인제군 남면 관대리","7**","전","용도미지정","-","202508","28","106.00","200","","-","직거래","-"
"6433","강원특별자치도 양양군 손양면 하왕도리","산1*","임야","농림지역","-","202508","28","496.00","3,000","지분","-","직거래","-"
"6434","강원특별자치도 화천군 간동면 구만리","1***","답","생산관리지역","8m미만","202508","28","198.00","419","지분","-","중개거래","경기 광명시"
"6435","강원특별자치도 평창군 평창읍 주진리","1**","목장용지","계획관리지역","8m미만","202508","28","165.00","750","","-","중개거래","강원 평창군"
"6436","강원특별자치도 화천군 상서면 봉오리","3**","답","계획관리지역","-","202508","28","945.00","2,861","","-","직거래","-"
"6437","강원특별자치도 화천군 상서면 봉오리","3**","답","계획관리지역","8m미만","202508","28","1005.00","3,000","","-","직거래","-"
"6438","강원특별자치도 평창군 평창읍 주진리","2**","전","계획관리지역","8m미만","202508","28","101.00","173","","-","직거래","-"
"6439","강원특별자치도 평창군 평창읍 주진리","2**","전","계획관리지역","8m미만","202508","28","445.00","810","","-","직거래","-"
"6440","강원특별자치도 평창군 평창읍 대상리","2**","대","보전관리지역","8m미만","202508","28","30.00","190","","-","중개거래","강원 평창군"
"6441","강원특별자치도 평창군 평창읍 대상리","2**","전","보전관리지역","-","202508","28","741.00","3,880","","-","중개거래","강원 평창군"
"6442","강원특별자치도 평창군 평창읍 주진리","1**","목장용지","계획관리지역","8m미만","202508","28","165.00","750","","-","중개거래","강원 평창군"
"6443","강원특별자치도 철원군 철원읍 관전리","2*","전","생산관리지역","8m미만","202508","28","96.00","437","","-","직거래","-"
"6444","강원특별자치도 평창군 평창읍 주진리","2**","대","계획관리지역","8m미만","202508","28","330.00","2,017","","-","직거래","-"
"6445","강원특별자치도 평창군 평창읍 대상리","2**","대","보전관리지역","8m미만","202508","28","966.00","8,000","","-","중개거래","강원 평창군"
"6446","강원특별자치도 평창군 진부면 상진부리","4**","전","계획관리지역","8m미만","202508","28","63.00","500","","-","직거래","-"
"6447","강원특별자치도 철원군 철원읍 관전리","2*","전","생산관리지역","8m미만","202508","28","56.00","255","","-","직거래","-"
"6448","강원특별자치도 영월군 주천면 도천리","5**","전","계획관리지역","8m미만","202508","28","2208.00","3,500","","-","직거래","-"
"6449","강원특별자치도 화천군 간동면 구만리","1***","대","생산관리지역","8m미만","202508","28","562.00","7,085","","-","중개거래","경기 광명시"
"6450","강원특별자치도 화천군 사내면 용담리","6**","대","계획관리지역","8m미만","202508","28","392.54","1,190","지분","-","직거래","-"
"6451","강원특별자치도 화천군 상서면 봉오리","3**","답","계획관리지역","8m미만","202508","28","350.00","1,059","","-","직거래","-"
"6452","강원특별자치도 영월군 영월읍 흥월리","3**","전","계획관리지역","8m미만","202508","28","344.00","2,158","","-","직거래","-"
"6453","강원특별자치도 철원군 갈말읍 동막리","9**","답","농림지역","-","202508","27","1600.00","3,197","","-","직거래","-"
"6454","강원특별자치도 평창군 대화면 하안미리","1***","도로","계획관리지역","8m미만","202508","27","10.00","20","지분","-","직거래","-"
"6455","강원특별자치도 양양군 강현면 간곡리","*","답","생산관리지역","8m미만","202508","27","2470.00","2,700","","-","중개거래","강원 양양군"
"6456","강원특별자치도 양구군 방산면 금악리","1***","답","농림지역","8m미만","202508","27","3410.00","10,000","","-","직거래","-"
"6457","강원특별자치도 정선군 임계면 반천리","3**","임야","농림지역","8m미만","202508","27","886.00","2,520","","-","중개거래","강원 정선군"
"6458","강원특별자치도 정선군 임계면 반천리","3**","임야","농림지역","8m미만","202508","27","2054.00","5,900","","-","중개거래","강원 정선군"
"6459","강원특별자치도 평창군 봉평면 덕거리","9*","전","계획관리지역","8m미만","202508","27","1195.00","6,460","","-","직거래","-"
"6460","강원특별자치도 평창군 봉평면 덕거리","9*","대","계획관리지역","-","202508","27","62.00","340","","-","직거래","-"
"6461","강원특별자치도 정선군 임계면 반천리","3**","전","농림지역","8m미만","202508","27","403.00","1,160","","-","중개거래","강원 정선군"
"6462","강원특별자치도 인제군 남면 관대리","7**","전","생산관리지역","8m미만","202508","27","999.00","9,000","","-","직거래","-"
"6463","강원특별자치도 평창군 방림면 방림리","산8**","임야","보전관리지역","-","202508","27","860.00","3,100","","-","직거래","-"
"6464","강원특별자치도 평창군 방림면 방림리","산8**","임야","보전관리지역","-","202508","27","865.00","4,900","","-","직거래","-"
"6465","강원특별자치도 영월군 주천면 금마리","2**","답","생산관리지역","12m미만","202508","27","30.00","91","","-","직거래","-"
"6466","강원특별자치도 영월군 주천면 금마리","2**","답","생산관리지역","12m미만","202508","27","1021.00","3,089","","-","직거래","-"
"6467","강원특별자치도 정선군 임계면 반천리","3**","전","농림지역","8m미만","202508","27","837.00","2,400","","-","중개거래","강원 정선군"
"6468","강원특별자치도 정선군 임계면 반천리","3**","전","농림지역","8m미만","202508","27","154.00","440","","-","중개거래","강원 정선군"
"6469","강원특별자치도 평창군 진부면 상월오개리","9**","전","계획관리지역","8m미만","202508","27","99.00","20","","-","직거래","-"
"6470","강원특별자치도 정선군 임계면 반천리","3**","전","농림지역","8m미만","202508","27","54.00","150","","-","중개거래","강원 정선군"
"6471","강원특별자치도 고성군 간성읍 어천리","7**","전","보전관리지역","12m미만","202508","27","1284.00","5,200","","-","직거래","-"
"6472","강원특별자치도 고성군 간성읍 어천리","7**","전","보전관리지역","12m미만","202508","27","199.00","800","","-","직거래","-"
"6473","강원특별자치도 고성군 간성읍 어천리","산6*","임야","보전관리지역","12m미만","202508","27","302.00","800","","-","직거래","-"
"6474","강원특별자치도 정선군 임계면 반천리","3**","전","농림지역","8m미만","202508","27","775.00","2,230","","-","중개거래","강원 정선군"
"6475","강원특별자치도 고성군 토성면 인흥리","9**","답","농림지역","8m미만","202508","27","1182.00","4,700","","-","직거래","-"
"6476","강원특별자치도 철원군 갈말읍 동막리","9**","답","농림지역","-","202508","27","1947.00","3,890","","-","직거래","-"
"6477","강원특별자치도 철원군 갈말읍 동막리","9**","답","농림지역","-","202508","27","1458.00","2,913","","-","직거래","-"
"6478","강원특별자치도 철원군 갈말읍 동막리","8**","답","생산관리지역","8m미만","202508","27","413.00","749","","-","직거래","-"
"6479","강원특별자치도 철원군 갈말읍 동막리","9**","답","농림지역","-","202508","27","1339.00","2,428","","-","직거래","-"
"6480","강원특별자치도 철원군 갈말읍 동막리","8**","답","농림지역","-","202508","27","1557.00","2,823","","-","직거래","-"
"6481","강원특별자치도 화천군 상서면 다목리","3**","답","계획관리지역","8m미만","202508","27","1123.00","8,500","","-","직거래","-"
"6482","강원특별자치도 영월군 남면 연당리","1***","전","계획관리지역","12m미만","202508","27","454.00","2,961","","-","직거래","-"
"6483","강원특별자치도 평창군 대관령면 차항리","산7*","목장용지","계획관리지역","8m미만","202508","27","1197.00","3,600","","-","직거래","-"
"6484","강원특별자치도 평창군 대관령면 차항리","1**","전","계획관리지역","-","202508","27","50.00","620","지분","-","직거래","-"
"6485","강원특별자치도 평창군 대관령면 차항리","1**","전","계획관리지역","-","202508","27","50.00","620","지분","-","직거래","-"
"6486","강원특별자치도 평창군 대관령면 차항리","1**","전","계획관리지역","8m미만","202508","27","136.00","1,605","지분","-","직거래","-"
"6487","강원특별자치도 평창군 대관령면 차항리","1**","전","계획관리지역","8m미만","202508","27","136.00","1,605","지분","-","직거래","-"
"6488","강원특별자치도 평창군 평창읍 조둔리","2**","전","계획관리지역","-","202508","27","1438.00","4,657","","-","직거래","-"
"6489","강원특별자치도 평창군 평창읍 조둔리","2**","전","계획관리지역","-","202508","27","569.00","1,843","","-","직거래","-"
"6490","강원특별자치도 평창군 평창읍 조둔리","2**","전","계획관리지역","8m미만","202508","27","526.00","2,725","","-","직거래","-"
"6491","강원특별자치도 인제군 인제읍 귀둔리","2**","전","계획관리지역","8m미만","202508","27","6360.00","12,500","","-","직거래","-"
"6492","강원특별자치도 인제군 서화면 서화리","8**","답","농림지역","8m미만","202508","27","2182.20","5,940","","-","직거래","-"
"6493","강원특별자치도 인제군 서화면 서화리","8**","답","농림지역","8m미만","202508","27","2182.20","5,940","","-","직거래","-"
"6494","강원특별자치도 화천군 간동면 용호리","1***","전","계획관리지역","8m미만","202508","27","2125.00","10,000","","-","직거래","-"
